info,num_bathroom,title,url,price,pid,num_bedroom,pid1,latitude,longitude,date,pid2
360,,COME FALL IN LOVE WITH THIS BEAUTIFUL STUDIO,https://corvallis.craigslist.org/apa/5992154741.html,$560 ,5992154741,,,,,23-Feb,
360,,COME SEE WHAT THE BUZZ IS ALL ABOUT!,https://corvallis.craigslist.org/apa/6015583372.html,$560 ,6015583372,,,,,22-Feb,
360,,THE PERFECT PLACE TO CALL HOME!,https://corvallis.craigslist.org/apa/5995699889.html,$560 ,5995699889,,,,,21-Feb,
360,,LOVE WHERE YOU LIVE!!,https://corvallis.craigslist.org/apa/6012205735.html,$560 ,6012205735,,,,,20-Feb,
360,,THIS STUDIO COULD BE ALL YOURS!!!,https://corvallis.craigslist.org/apa/6012110586.html,$560 ,6012110586,,,,,20-Feb,
360,,PLANT YOUR ROOTS AT ALBANY COURT!,https://corvallis.craigslist.org/apa/5998742518.html,$560 ,5998742518,,,,,17-Feb,
360,,WE'LL BE THERE FOR YOU!,https://corvallis.craigslist.org/apa/5996884168.html,$560 ,5996884168,,,,,16-Feb,
360,,DONUT MISS OUT ON THIS STUDIO!!!!!,https://corvallis.craigslist.org/apa/6005316766.html,$560 ,6005316766,,,,,15-Feb,
360,,YOUR HEART WILL MELT AT ALBANY COURT!!!,https://corvallis.craigslist.org/apa/6004242387.html,$560 ,6004242387,,,,,14-Feb,
360,,WE HAVE EVERYTHING BUT YOU!,https://corvallis.craigslist.org/apa/5985464523.html,$560 ,5985464523,,,,,8-Feb,
360,,CALL AND SET UP YOUR TOUR TODAY!!!,https://corvallis.craigslist.org/apa/5991867329.html,$560 ,5991867329,,,,,6-Feb,
360,,GET ON THE WAIT LIST! YOU WON'T REGRET IT!,https://corvallis.craigslist.org/apa/5942723822.html,$560 ,5942723822,,,,,31-Jan,
360,,JUMP ONTO THE WAIT LIST TODAY!!!,https://corvallis.craigslist.org/apa/5945316201.html,$560 ,5945316201,,,,,30-Jan,
360,,DON'T IGNORE IT! YOU KNOW YOU WANT IT! GET ON THE CALL LIST TODAY!,https://corvallis.craigslist.org/apa/5954898296.html,$560 ,5954898296,,,,,30-Jan,
360,,COME FALL IN LOVE WITH THIS BEAUTIFUL STUDIO,https://corvallis.craigslist.org/apa/5985556690.html,$560 ,5985556690,,,,,8-Feb,
360,,WARM UP AT ALBANY COURT!,https://corvallis.craigslist.org/apa/6014330843.html,$560 ,6014330843,,,,,10-Mar,
400,1,THE WAIT LIST IS OPEN!!!,https://corvallis.craigslist.org/apa/6033446288.html,$660 ,6033446288,,,,,7-Mar,
400,1,THE WAIT LIST HAS BEEN LOOKING FOR YOU!,https://corvallis.craigslist.org/apa/5936411727.html,$660 ,5936411727,,,,,26-Jan,
440,1,1 bdr- 1 block from OSU,https://corvallis.craigslist.org/apa/6037016397.html,$755 ,6037016397,,,,,9-Mar,
441,1,1 Bedroom Granny Flat Apartment in Quiet Residential Area NW Corvallis,https://corvallis.craigslist.org/apa/6026846061.html,$675 ,6026846061,,,,,2-Mar,
450,1,Rural Cabin,https://corvallis.craigslist.org/apa/6029392063.html,$700 ,6029392063,,,,,4-Mar,
450,1,Cute 1 bed 1 bath ready today!!!! Call Now!!,https://corvallis.craigslist.org/apa/5957275214.html,$675 ,5957275214,,,,,10-Feb,
454,,Studio available today!!! Call now!!,https://corvallis.craigslist.org/apa/5998290820.html,$625 ,5998290820,,,,,10-Feb,
475,,DONT WAIT!!! Pre lease your studio TODAY!!! High speed wifi included!!,https://corvallis.craigslist.org/apa/6028019417.html,$950 ,6028019417,,,,,10-Mar,
475,,LARGE Studio apartment available for fall pre-lease,https://corvallis.craigslist.org/apa/6002643670.html,$950 ,6002643670,,,,,9-Mar,
475,,RESERVING NOW FOR 2017 SCHOOL YEAR 1 bed 1 bath ~,https://corvallis.craigslist.org/apa/5993641944.html,$950 ,5993641944,,,,,8-Mar,
475,,Re-Leasing Apartment,https://corvallis.craigslist.org/apa/6019730973.html,$900 ,6019730973,,,,,25-Feb,
480,1,DON'T Miss out on this opportunity!!,https://corvallis.craigslist.org/apa/6027888902.html,$825 ,6027888902,,,,,10-Mar,
480,1,PRE_-LEASING 1 BEDROOM FOR APRIL!! APPLY TODAY,https://corvallis.craigslist.org/apa/6036780253.html,$825 ,6036780253,,,,,9-Mar,
480,1,PRE-LEASE FOR APRIL MOVE-IN!!! APPLY TODAY!!,https://corvallis.craigslist.org/apa/6034228871.html,$825 ,6034228871,,,,,7-Mar,
480,1,BEAUTIFULLY REMODELED ONE BEDROOMS AVAILABLE!,https://corvallis.craigslist.org/apa/5996487861.html,$825 ,5996487861,,,,,6-Mar,
480,1,MOVE-IN NEXT WEEK!!!,https://corvallis.craigslist.org/apa/5952385218.html,$825 ,5952385218,,,,,27-Jan,
500,1,"6th Street Apt. #8, Affordable, Convenient Location",https://corvallis.craigslist.org/apa/6038320904.html,$595 ,6038320904,,,,,10-Mar,
500,1,One Bedroom close to Downtown and Campus,https://corvallis.craigslist.org/apa/6024046743.html,$680 ,6024046743,,,,,28-Feb,
500,1,"1 Bedroom, 1 Bathroom - Witham Hill Oaks",https://corvallis.craigslist.org/apa/5999973367.html,$903 ,5999973367,,,,,11-Feb,
500,1,Housing to share,https://corvallis.craigslist.org/apa/5984080244.html,"$1,000 ",5984080244,,,,,31-Jan,
509,1,"SPACIOUS, QUIET, WOOD FLOORS, TILE, WITH CHARACTER, one block to OSU!",https://corvallis.craigslist.org/apa/6034301158.html,$895 ,6034301158,,,,,10-Mar,
525,1,Large 1 bed/ 1 bath * Great Location,https://corvallis.craigslist.org/apa/6032437459.html,$750 ,6032437459,,,,,6-Mar,
550,1,Get On the Waiting List For Historic Benton Plaza,https://corvallis.craigslist.org/apa/6013270550.html,$725 ,6013270550,,,,,10-Mar,
550,1,"1 BR, 1Bath Apartment Corvallis, OR 1/2 block to campus",https://corvallis.craigslist.org/apa/6029289636.html,$750 ,6029289636,,,,,4-Mar,
560,1,*On a Budget? Take a Peak at Our Cute & Affordable 1 Bedroom*,https://corvallis.craigslist.org/apa/6036516475.html,$800 ,6036516475,,,,,9-Mar,
560,1,Spring right into your new apartment home!  Bring your kitty with you.,https://corvallis.craigslist.org/apa/6035670817.html,$800 ,6035670817,,,,,8-Mar,
560,1,Time to get settled in for Spring!  One bedroom! Great location!,https://corvallis.craigslist.org/apa/6035004233.html,$800 ,6035004233,,,,,8-Mar,
560,1,*Deposit only $300!*,https://corvallis.craigslist.org/apa/6032777546.html,$800 ,6032777546,,,,,6-Mar,
560,2,Meeooowww Cats are Welcomed :),https://corvallis.craigslist.org/apa/6027963439.html,$800 ,6027963439,,,,,3-Mar,
560,1,"Our Rent Includes Water, Sewer, and Trash*$25 Pet Rent",https://corvallis.craigslist.org/apa/6026851558.html,$835 ,6026851558,,,,,2-Mar,
560,1,Wooooahhhhh 1.8 Miles from OSU & Dutch Bros on the Corner!!!,https://corvallis.craigslist.org/apa/6038559428.html,$800 ,6038559428,,,,,10-Mar,
565,1,"Spacious one bedroom, near the heart of Corvallis!!!",https://corvallis.craigslist.org/apa/6038482416.html,$750 ,6038482416,,,,,10-Mar,
572,2,W/D HOOK-UPS CAT FRIENDLY CLOSE TO OSU ~ 1061 SW Western,https://corvallis.craigslist.org/apa/6018195645.html,"$1,195 ",6018195645,,,,,10-Mar,
575,,Beautiful Studio Apartment,https://corvallis.craigslist.org/apa/6035553095.html,$770 ,6035553095,,,,,10-Mar,
584,1,1 bed 1 bath- pre lease for fall semester NOW,https://corvallis.craigslist.org/apa/6013353162.html,"$1,200 ",6013353162,,,,,10-Mar,
584,1,Secure your space 1 bed 1 bath AVAILABLE for July pre-lease!,https://corvallis.craigslist.org/apa/6002193776.html,"$1,100 ",6002193776,,,,,10-Mar,
584,1,1 bed 1 bath- pre lease for fall semester NOW,https://corvallis.craigslist.org/apa/6017864045.html,"$1,200 ",6017864045,,,,,10-Mar,
584,1,1 bed 1 bath AVAILABLE for July pre-lease,https://corvallis.craigslist.org/apa/5995604122.html,"$1,200 ",5995604122,,,,,10-Mar,
584,1,1 bed 1 bath- pre lease for fall semester NOW,https://corvallis.craigslist.org/apa/6011961397.html,"$1,200 ",6011961397,,,,,10-Mar,
584,1,1 bed 1 bath AVAILABLE for pre-lease,https://corvallis.craigslist.org/apa/6027998148.html,"$1,200 ",6027998148,,,,,10-Mar,
584,1,Rent Today! Next Door To OSU-In Town or Across The World,https://corvallis.craigslist.org/apa/5958203996.html,"$1,100 ",5958203996,,,,,10-Feb,
584,1,5 MIN WALK TO OSU ! CHECK OUT THE AMENITIES ! SECURE ACCESS BUILDING!,https://corvallis.craigslist.org/apa/6010863650.html,"$1,025 ",6010863650,,,,,11-Mar,
600,,Big Quiet Studio,https://corvallis.craigslist.org/apa/6035007618.html,$675 ,6035007618,,,,,10-Mar,
600,1,LEASE TAKEOVER ~ 1 Bedroom Apartment NEXT DOOR TO OSU - SECURE,https://corvallis.craigslist.org/apa/6010820957.html,"$1,150 ",6010820957,,,,,10-Mar,
600,2,"Nordic Apartment #327, Close to everything!",https://corvallis.craigslist.org/apa/6028031982.html,$950 ,6028031982,,,,,9-Mar,
600,2,Newly Renovated Pet Friendly House In South Corvallis,https://corvallis.craigslist.org/apa/6032388679.html,"$1,200 ",6032388679,,,,,6-Mar,
600,1,Sweet Home 1 Bdrm,https://corvallis.craigslist.org/apa/6032312215.html,$625 ,6032312215,,,,,6-Mar,
600,2,REMODELED Quiet Location County Setting Pet Friendly!  ~ 33808 Melody,https://corvallis.craigslist.org/apa/5972049306.html,$825 ,5972049306,,,,,30-Jan,
600,1,One Bedroom Apartment Downtown Albany,https://corvallis.craigslist.org/apa/6039366650.html,$725 ,6039366650,,,,,11-Mar,
618,1,Grayson Apartments - Gray 201,https://corvallis.craigslist.org/apa/5962097731.html,$875 ,5962097731,,,,,13-Feb,
634,1,Save Me! Save Me! ~~ April 7th I'll Be Ready*,https://corvallis.craigslist.org/apa/6038058602.html,$915 ,6038058602,,,,,10-Mar,
634,1,"End unit one bedroom!  Close to shopping, school, Hwy 34! Won't last!",https://corvallis.craigslist.org/apa/6035423050.html,$915 ,6035423050,,,,,8-Mar,
634,1,Last LARGE 1 Bedroom Until Summer!!! Apply Before it Too Late!!!,https://corvallis.craigslist.org/apa/6033963969.html,$915 ,6033963969,,,,,7-Mar,
634,1,"Secluded Entry, Two-Tone Painted Walls (Accent Wall Upon Request)",https://corvallis.craigslist.org/apa/6032587248.html,$915 ,6032587248,,,,,6-Mar,
634,1,"Direct entry, 1, 2 and 3 bedroom floor plans, Soaking tubs!",https://corvallis.craigslist.org/apa/6028530996.html,$900 ,6028530996,,,,,3-Mar,
634,1,Mark Your Calendars! I'm Move in Ready 4/8/17!!!,https://corvallis.craigslist.org/apa/6027772985.html,$915 ,6027772985,,,,,3-Mar,
634,1,STOP LOOKING--THIS IS IT!!!,https://corvallis.craigslist.org/apa/6027037257.html,$915 ,6027037257,,,,,2-Mar,
634,1,Looking to Move in April? We've Got the Perfect Place for You!,https://corvallis.craigslist.org/apa/6026503235.html,$900 ,6026503235,,,,,2-Mar,
640,1,1 bedroom 1 block from OSU Reserve now for September,https://corvallis.craigslist.org/apa/6037001778.html,$790 ,6037001778,,,,,9-Mar,
640,1,DUTCH BROS = 1/4 Mile AWAY FROM OUR COMMUNITY!! Yummmmm,https://corvallis.craigslist.org/apa/6023974513.html,$800 ,6023974513,,,,,28-Feb,
640,1,First Time Renter? No Problem!!,https://corvallis.craigslist.org/apa/6023348513.html,$800 ,6023348513,,,,,28-Feb,
640,1,The Oscar for 'Best One Bedroom' Goes To....Park @ 5th!!!,https://corvallis.craigslist.org/apa/6022563351.html,$800 ,6022563351,,,,,27-Feb,
640,1,Why Wouldn't You Pick to Live With Us!,https://corvallis.craigslist.org/apa/6018251503.html,$800 ,6018251503,,,,,24-Feb,
646,1,$250 CASH BACK!! CALL NOW,https://corvallis.craigslist.org/apa/6038440603.html,"$1,100 ",6038440603,,,,,10-Mar,
650,1,Now Reserving for May!  Beautiful Updated 1 Bedroom/1 Bath!,https://corvallis.craigslist.org/apa/6036475752.html,$750 ,6036475752,,,,,9-Mar,
650,1,"‰÷_ ‰÷É 1BR 1Bath - Assigned Parking, W/S/G paid",https://corvallis.craigslist.org/apa/6035613034.html,$750 ,6035613034,,,,,8-Mar,
650,1,1 Bedroom With Amazing Versatility Near 9th Street~960 NW Cleveland 12,https://corvallis.craigslist.org/apa/6023759228.html,$695 ,6023759228,,,,,8-Mar,
650,1,Not Ready Yet?...I'll Save This One for YOU in April!,https://corvallis.craigslist.org/apa/6025596919.html,$800 ,6025596919,,,,,1-Mar,
650,,Ch-Ch-Ch-Ch-Check it Out!!!,https://corvallis.craigslist.org/apa/6021873890.html,$800 ,6021873890,,,,,27-Feb,
650,1,Hurry Hurry! Last 1 Bedoom Until April!,https://corvallis.craigslist.org/apa/6017685200.html,$800 ,6017685200,,,,,24-Feb,
650,1,Apartment share,https://corvallis.craigslist.org/apa/5976704428.html,$450 ,5976704428,,,,,26-Jan,
660,1,**1 bed/1bath ONLY 7 BLOCKS FROM OSU**,https://corvallis.craigslist.org/apa/6032427085.html,$825 ,6032427085,,,,,6-Mar,
661,1,1 bed 1 bath- pre lease for fall semester NOW,https://corvallis.craigslist.org/apa/6011966557.html,"$1,300 ",6011966557,,,,,10-Mar,
661,1,1 bed 1 bath AVAILABLE for July pre-lease,https://corvallis.craigslist.org/apa/6025618757.html,"$1,350 ",6025618757,,,,,10-Mar,
661,1,1 bed 1 bath AVAILABLE for pre-lease,https://corvallis.craigslist.org/apa/5993589636.html,"$1,300 ",5993589636,,,,,9-Mar,
661,1,In Town or Across The World - Reserve now for 2017! - Next Door To OSU,https://corvallis.craigslist.org/apa/5958198219.html,"$1,200 ",5958198219,,,,,10-Feb,
679,2,Beverly Ann Apts. 936 01 - 2bd/1bath,https://corvallis.craigslist.org/apa/6027964552.html,$795 ,6027964552,,,,,9-Mar,
684,1,Large 1 Bedroom Coming Soon!,https://corvallis.craigslist.org/apa/6005358297.html,"$1,030 ",6005358297,,,,,8-Mar,
684,1,Coming soon! One Bedroom One Bathroom,https://corvallis.craigslist.org/apa/6023681694.html,"$1,030 ",6023681694,,,,,28-Feb,
684,1,One Bedroom One Bath Coming Soon!!,https://corvallis.craigslist.org/apa/5966823365.html,"$1,030 ",5966823365,,,,,2-Feb,
689,2,Updated Kitchen! W/S/G paid for! Biking Distance to OSU! ~ 424 NW 17th,https://corvallis.craigslist.org/apa/6031976001.html,"$1,195 ",6031976001,,,,,10-Mar,
700,2,Pet Friendly - Move-In by 3/15 & Get $100 Off First Month's Rent,https://corvallis.craigslist.org/apa/6013764136.html,"$1,165 ",6013764136,,,,,10-Mar,
700,2,NORESMAN APTS. Near Campus with Community Courtyard,https://corvallis.craigslist.org/apa/6022607549.html,$950 ,6022607549,,,,,9-Mar,
700,2,NORSEMAN APTS. Close to everything! #317,https://corvallis.craigslist.org/apa/6002611642.html,$950 ,6002611642,,,,,9-Mar,
700,2,Kings 2 bed 1 bath Flat,https://corvallis.craigslist.org/apa/5989912391.html,$995 ,5989912391,,,,,3-Mar,
700,2,$300 Deposit OAC! ~February Specials Still Going~,https://corvallis.craigslist.org/apa/6023578431.html,$985 ,6023578431,,,,,28-Feb,
700,2,Last 2 Bedroom at This Rate! Move Next Weekend!,https://corvallis.craigslist.org/apa/6022723108.html,$985 ,6022723108,,,,,27-Feb,
700,2,Get it While its HOTTTT!!!!,https://corvallis.craigslist.org/apa/6018455164.html,$985 ,6018455164,,,,,24-Feb,
700,2,~February Special Pricing 2 Bedroom~ ($75 off),https://corvallis.craigslist.org/apa/6017918959.html,$985 ,6017918959,,,,,24-Feb,
700,2,Walking distance to campus!,https://corvallis.craigslist.org/apa/6038682764.html,$900 ,6038682764,,,,,10-Mar,
701,1,Large 1 Bedroom 1st Month + $400 Deposit Moves You In..,https://corvallis.craigslist.org/apa/5975354496.html,$915 ,5975354496,,,,,25-Jan,
710,1,"1 bed 1 bath apartment, AVAILABLE NOW",https://corvallis.craigslist.org/apa/6009192789.html,"$1,150 ",6009192789,,,,,18-Feb,
713,1,1 Bedroom Loft Walking Distance From OSU,https://corvallis.craigslist.org/apa/6034243276.html,$910 ,6034243276,,,,,7-Mar,
713,1,RIGHT BY OSU!! ONE BEDROOM LOFT,https://corvallis.craigslist.org/apa/6023730190.html,$910 ,6023730190,,,,,28-Feb,
713,1,RIGHT BY OSU!! ONE BEDROOM LOFT,https://corvallis.craigslist.org/apa/5966824618.html,$910 ,5966824618,,,,,2-Feb,
715,2,"2nd Floor, Clean and Quiet! Well managed! Must See!",https://corvallis.craigslist.org/apa/5983615160.html,$800 ,5983615160,,,,,31-Jan,
718,1,Corvallis West Oaks Condo - Walk-in End Unit,https://corvallis.craigslist.org/apa/6006717654.html,"$1,000 ",6006717654,,,,,16-Feb,
728,1,HOME SWEET APARTMENT!,https://corvallis.craigslist.org/apa/6019644098.html,"$1,020 ",6019644098,,,,,9-Mar,
728,1,CALL THE LODGES TODAY! GET LUXURY LIVING IN A SMALL TOWN SETTING!,https://corvallis.craigslist.org/apa/6037209972.html,"$1,000 ",6037209972,,,,,9-Mar,
728,1,SAVE BIG BY MOVING TO PLUMTREE! $300 OFF MOVE IN!,https://corvallis.craigslist.org/apa/6036767557.html,"$1,020 ",6036767557,,,,,9-Mar,
728,1,THERE'S NO PLACE LIKE HOME!,https://corvallis.craigslist.org/apa/6012190598.html,$995 ,6012190598,,,,,8-Mar,
728,1,SAVE ON HEARTACHE AND MONEY BY MOVING TO PLUMTREE!,https://corvallis.craigslist.org/apa/6035227676.html,"$1,020 ",6035227676,,,,,8-Mar,
728,1,EASY TRAVEL TO OSU! CALL THE LODGES TODAY!,https://corvallis.craigslist.org/apa/6034296328.html,"$1,000 ",6034296328,,,,,7-Mar,
728,1,HAVE YOU HEARD!? WE ARE OFFERING A SPECIAL!!,https://corvallis.craigslist.org/apa/6034245524.html,"$1,020 ",6034245524,,,,,7-Mar,
728,1,THE PERFECT PLACE TO CALL HOME!,https://corvallis.craigslist.org/apa/6034089319.html,"$1,020 ",6034089319,,,,,7-Mar,
728,1,Beautiful one bedrooms with amazing views! Why wait?,https://corvallis.craigslist.org/apa/6033616966.html,"$1,000 ",6033616966,,,,,7-Mar,
728,1,$300 OFF MOVE IN! THIS WEEK ONLY!!!,https://corvallis.craigslist.org/apa/6033438423.html,"$1,020 ",6033438423,,,,,7-Mar,
728,1,LOVE WHERE YOU LIVE!!,https://corvallis.craigslist.org/apa/6032853006.html,"$1,020 ",6032853006,,,,,6-Mar,
728,1,Amazing 1 bedrooms available now! Ask about our limited time special!,https://corvallis.craigslist.org/apa/6032809772.html,"$1,000 ",6032809772,,,,,6-Mar,
728,1,SAVE MONEY BY MOVING TO PLUMTREE,https://corvallis.craigslist.org/apa/6032435004.html,"$1,020 ",6032435004,,,,,6-Mar,
728,2,**2 bed/1bath ONLY 7 BLOCKS FROM OSU**,https://corvallis.craigslist.org/apa/6032429377.html,$900 ,6032429377,,,,,6-Mar,
728,1,A SPECIAL THAT IS OUT OF THIS WORLD!,https://corvallis.craigslist.org/apa/6032255889.html,"$1,020 ",6032255889,,,,,6-Mar,
728,1,WE CHOOSE YOU!!,https://corvallis.craigslist.org/apa/6020939660.html,"$1,000 ",6020939660,,,,,6-Mar,
728,1,YOUR SEARCH ENDS AT PLUMTREE!,https://corvallis.craigslist.org/apa/6031050841.html,"$1,020 ",6031050841,,,,,5-Mar,
728,1,FIND S'MORE AT THE LODGES!!!,https://corvallis.craigslist.org/apa/6031049638.html,"$1,000 ",6031049638,,,,,5-Mar,
728,1,HOP OVER TO YOUR NEW PAD!,https://corvallis.craigslist.org/apa/6029945499.html,"$1,020 ",6029945499,,,,,4-Mar,
728,1,THERE'S NO PLACE LIKE HOME!,https://corvallis.craigslist.org/apa/6029948052.html,"$1,000 ",6029948052,,,,,4-Mar,
728,1,4 WEEKS FREE RENT - LIMITED TIME ONLY AT THE LODGES!,https://corvallis.craigslist.org/apa/6029669804.html,"$1,000 ",6029669804,,,,,4-Mar,
728,1,LOVING YOUR HOME IS JUST A CLICK AWAY!!!,https://corvallis.craigslist.org/apa/6028735205.html,"$1,020 ",6028735205,,,,,3-Mar,
728,1,FIND THE BEST DEALS AT THE LODGES LUXURY APTS! 4 WEEKS FREE RENT!,https://corvallis.craigslist.org/apa/6028240365.html,"$1,000 ",6028240365,,,,,3-Mar,
728,1,KEEP YOUR EYES OPEN AT PLUMTREE!,https://corvallis.craigslist.org/apa/6027100294.html,"$1,020 ",6027100294,,,,,2-Mar,
728,1,PACK YOUR BAGS AND MOVE TO PLUMTREE!,https://corvallis.craigslist.org/apa/6025761906.html,"$1,020 ",6025761906,,,,,1-Mar,
728,1,SPRING OVER TO THE LODGES TODAY!,https://corvallis.craigslist.org/apa/6019660150.html,"$1,000 ",6019660150,,,,,1-Mar,
728,1,CALL ABOUT OUR SPECIAL TODAY!!,https://corvallis.craigslist.org/apa/6025373795.html,"$1,020 ",6025373795,,,,,1-Mar,
728,1,START FRESH WITH THIS BEAUTIFUL 1 BEDROOM,https://corvallis.craigslist.org/apa/5998181241.html,$995 ,5998181241,,,,,1-Mar,
728,1,CALL AND SET UP YOUR TOUR TODAY!!!,https://corvallis.craigslist.org/apa/6024138793.html,"$1,020 ",6024138793,,,,,28-Feb,
728,1,LOVE WHERE YOU LIVE <3,https://corvallis.craigslist.org/apa/6023902797.html,"$1,020 ",6023902797,,,,,28-Feb,
728,1,1/2 off first months rent with immediate move-in! Call now!,https://corvallis.craigslist.org/apa/6023780117.html,"$1,000 ",6023780117,,,,,28-Feb,
728,1,DON'T DENY IT YOU KNOW YOU WANT IT!,https://corvallis.craigslist.org/apa/6003936258.html,$995 ,6003936258,,,,,27-Feb,
728,1,FIND S'MORE AT PLUMTREE APARTMENTS!!,https://corvallis.craigslist.org/apa/6022901915.html,"$1,020 ",6022901915,,,,,27-Feb,
728,1,DON'T MISS OUT ON LIVING AT THE LODGES ‰ª´  1ST LEVEL 1BR!,https://corvallis.craigslist.org/apa/5995596954.html,"$1,000 ",5995596954,,,,,27-Feb,
728,1,Units available NOW! Why wait?,https://corvallis.craigslist.org/apa/6019554893.html,"$1,000 ",6019554893,,,,,25-Feb,
728,1,TAX SPECIAL = MINIMAL MOVE IN COSTS ONLY AT THE LODGES! APPLY TODAY!,https://corvallis.craigslist.org/apa/6006728573.html,"$1,000 ",6006728573,,,,,25-Feb,
728,1,RENT A LUXURY APT WITH MINIMAL MOVE IN COSTS! CALL THE LODGES NOW!,https://corvallis.craigslist.org/apa/6005294970.html,"$1,000 ",6005294970,,,,,24-Feb,
728,1,Pet Friendly Luxary Apartment Homes Call for More Details!,https://corvallis.craigslist.org/apa/5997015768.html,$995 ,5997015768,,,,,24-Feb,
728,1,One bedrooms available! Apply now!,https://corvallis.craigslist.org/apa/6017800462.html,"$1,000 ",6017800462,,,,,24-Feb,
728,1,"One bedroom with gorgeous view, available now!",https://corvallis.craigslist.org/apa/6016931245.html,"$1,000 ",6016931245,,,,,23-Feb,
728,1,Cutest 1 bedroom you'll ever see!,https://corvallis.craigslist.org/apa/5995265365.html,"$1,020 ",5995265365,,,,,23-Feb,
728,1,TAX SEASON SPECIAL @ THE LODGES! CALL NOW TO GET FREE RENT!,https://corvallis.craigslist.org/apa/6013961337.html,"$1,000 ",6013961337,,,,,21-Feb,
728,1,1 bedroom available for IMMEDIATE move-in! Come see your new home!,https://corvallis.craigslist.org/apa/6004791636.html,"$1,000 ",6004791636,,,,,15-Feb,
728,1,THE BEST VALENTINE'S GIFT IS FREE RENT! CALL THE LODGES TODAY!,https://corvallis.craigslist.org/apa/5997722777.html,"$1,000 ",5997722777,,,,,10-Feb,
728,1,The one bedroom of your DREAMS!,https://corvallis.craigslist.org/apa/5988413249.html,"$1,020 ",5988413249,,,,,9-Feb,
728,1,One bedroom with gorgeous view! Apply now!,https://corvallis.craigslist.org/apa/5983859483.html,"$1,000 ",5983859483,,,,,31-Jan,
